Rank,Name,Course,Category
4289,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI MBBS,OBC,OBC
4290,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,EWS
4291,MEDICAL COLLEGE  UDAIPUR Opposite Court Chourha  Udaipur  Rajasthan ,MBBS,OBC
4292,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4293,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4294,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4296,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4298,KAR MEDICAL COLLEGE KOLKATA R G Kar Medical College,MBBS,Open
4302,SHAH MEDICAL COLLEGE  JAMNAGAR PANDIT NEHRU MARG  JAMNAGAR,MBBS,Open
4304,PATEL MEDICAL COLLEGE  BIKANER MEDICAL COLLEGE ROAD ,MBBS,EWS
4307,Doon Medcial College  Dehradun Government Doon Medical College ,MBBS,Open
4308,MEDICAL COLLEGE  PANAJI RAJIV GANDHI MEDICAL COMPLEX  BAMBOLIM ,MBBS,Open
4309,LAL NEHRU MEDICAL COLL  ALLAHABAD Principal Office Moti Lal Nehru,MBBS,Open
4310,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4314,Medical College  Hyderbad Sanathnagar  Hyderabad  Telangana  500038,MBBS,Open
4317,AIIMS  Bibi Nagar  Hyderabad AIIMS Bibinagar (Hyderabad Metropolitan Region),MBBS,EWS
4320,Medical College  Faridabad NH 3 NIT FARIDABAD  Haryana  121001,MBBS,Open
4323,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4324,LAL NEHRU MEDICAL  AJMER NEAR PATEL STADIUM AJMER ,MBBS,OBC
4325,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4327,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4328,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,ST
4331,MEDICAL COLLEGE  CUTTACK Mangalabag  Cuttack  Odisha  753007,MBBS,OBC
4333,Medical College Musheerabad Secunderabad MUSHEERABAD ,MBBS,OBC
4334,MEDICAL COLLEGE  MADURAI PANAGAL ROAD,MBBS,Open
4335,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4338,MEDICAL COLLEGE  GUWAHATI Narakasur Hill top   Bhangagarh ,MBBS,Open
4340,Medical College  Visakhapatnam MAHARANI PETA,MBBS,Open
4341,MEDICAL COLLEGE COIMBATORE CIVIL AERODROME POST ,MBBS,OBC
4342,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
4343,Azad Institute of Dental Sciences  New Delhi MAMC Complex  B.S. Zafar Marg ,BDS,Open
4346,COLLEGE  BARODA Government Medical College Baroda  Anandpura ,MBBS,EWS
4349,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4350,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,EWS
4351,NATIONAL MED COLL KOLKATA 32  GORACHAND ROAD  PARK,MBBS,Open
4352,B.D. SHARMA PGIMS  ROHTAK Pt. B.D. Sharma PGIMS  Rohtak  Haryana ,MBBS,Open
4354,Medical College Musheerabad Secunderabad MUSHEERABAD ,MBBS,OBC
4358,Atal Bihari Vajpayee Medical College & Research Institute ,MBBS,Open
4359,AIIMS  Bibi Nagar  Hyderabad AIIMS Bibinagar (Hyderabad Metropolitan Region),MBBS,EWS
4361,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
4363,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4364,LAL NEHRU MEDICAL COLL  ALLAHABAD Principal Office Moti Lal Nehru,MBBS,Open
4365,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4368,MEDICAL COLLEGE  CUTTACK Mangalabag  Cuttack  Odisha  753007,MBBS,OBC
4369,COLLEGE  KOTA Rangbari Road Kota  Rajasthan  324005,MBBS,Open
4370,MEDICAL COLLEGE  SURAT Out Side Majura Gate  New Civil Hospital,MBBS,OBC
4371,AIIMS  Madurai AIIMS MADURAI  Tamil Nadu  625008,MBBS,Open
4373,B.D. SHARMA PGIMS  ROHTAK Pt. B.D. Sharma PGIMS  Rohtak  Haryana ,MBBS,Open
4375,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4377,AIIMS  Madurai AIIMS MADURAI  Tamil Nadu  625008,MBBS,Open
4378,Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL  NEW,MBBS,EWS
4379,KILPAUK MEDICAL COLLEGE CHENNAI No. 822  EVR Periyar salai  ,MBBS,OBC
4380,COLLEGE  KOTA Rangbari Road Kota  Rajasthan  324005,MBBS,Open
4381,Medical College  Omandurar GOVERNMENT MEDICAL COLLEGE ,MBBS,Open
4383,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4384,Government Medical College  Pune Sassoon Hospital Compound  Near Pune,MBBS,OBC
4385,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4386,B.D. SHARMA PGIMS  ROHTAK Pt. B.D. Sharma PGIMS  Rohtak  Haryana ,MBBS,Open
4387,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4388,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4389,MEDICAL COLLEGE  PATNA ASHOK RAJPATH  PATNA  Bihar  800004,MBBS,OBC
4390,KAR MEDICAL COLLEGE KOLKATA R G Kar Medical College,MBBS,Open
4391,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4393,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4394,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4395,Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
4396,MEDICAL COLLEGE  JODHPUR RESIDENCY ROAD SHASTRI NAGAR,MBBS,EWS
4398,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4401,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4402,KAR MEDICAL COLLEGE KOLKATA R G Kar Medical College,MBBS,Open
4403,Medical College  Visakhapatnam MAHARANI PETA,MBBS,Open
4404,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4406,NATIONAL MEDICAL COLLEGE MUMBAI Dr. A.L. Nair Road  Mumbai,MBBS,EWS
4410,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4411,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
4413,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,SC
4414,AIIMS  Madurai AIIMS MADURAI  Tamil Nadu  625008,MBBS,OBC
4416,Atal Bihari Vajpayee Medical College & Research Institute ,MBBS,Open
4417,KAR MEDICAL COLLEGE KOLKATA R G Kar Medical College,MBBS,Open
4421,K.C. GAJAPATI M.C. BRAHMAPUR MKCG MEDICAL COLLEGE,MBBS,Open
4422,PRASAD MC  TANDA Dr.Rajendra Prasad Govt.Medical College,MBBS,Open
4423,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4424,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4425,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
4426,MEDICAL COLLEGE  AGRA HOSPITAL ROAD AGRA  Uttar Pradesh  282002,MBBS,Open
4430,COLLEGE  AMRITSAR CIRCULAR ROAD  AMRITSAR-143001 ,MBBS,Open
4431,Government Medical College  Pune Sassoon Hospital Compound  Near Pune,MBBS,OBC
4433,MEDICAL COLLEGE  PATNA ASHOK RAJPATH  PATNA  Bihar  800004,MBBS,OBC
4434,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4435,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4438,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4439,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4444,INST. OF MEDICAL SC. HUBLI VIDYANAGAR HUBBALLI  Karnataka ,MBBS,Open
4446,MEDICAL COLLEGE  PANAJI RAJIV GANDHI MEDICAL COMPLEX  BAMBOLIM ,MBBS,Open
4451,SIRKAR MEDICAL COLLEGE  KOLKATA 138 AJC Bose Road  Kolkata -,MBBS,OBC
4454,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4455,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4456,Doon Medcial College  Dehradun Government Doon Medical College ,MBBS,Open
4457,K.C. GAJAPATI M.C. BRAHMAPUR MKCG MEDICAL COLLEGE,MBBS,Open
4461,Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
4462,MEDICAL COLLEGE  SURAT Out Side Majura Gate  New Civil Hospital,MBBS,OBC
4463,LAL NEHRU MEDICAL  AJMER NEAR PATEL STADIUM AJMER ,MBBS,OBC
4464,Medical College  Srinagar Administrative Block Government Medical College,MBBS,Open
4466,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4467,MED.& RESEARCH INST. MYSORE Mysore Medical College and Research,MBBS,OBC
4468,K.C. GAJAPATI M.C. BRAHMAPUR MKCG MEDICAL COLLEGE,MBBS,Open
4469,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4470,COLLEGE  KOTA Rangbari Road Kota  Rajasthan  324005,MBBS,Open
4471,LAL NEHRU MEDICAL COLL  ALLAHABAD Principal Office Moti Lal Nehru,MBBS,Open
4474,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,OBC
4476,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,OBC
4478,MEDICAL COLLEGE  NAGPUR Hanuman Nagar Nagpur  Maharashtra  440003,MBBS,OBC
4480,MEDICAL COLLEGE AURANGABAD Government Medical College ,MBBS,Open
4481,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
4484,KAR MEDICAL COLLEGE KOLKATA R G Kar Medical College,MBBS,Open
4485,B.D. SHARMA PGIMS  ROHTAK Pt. B.D. Sharma PGIMS  Rohtak  Haryana ,MBBS,Open
4487,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4488,LAL NEHRU MEDICAL  AJMER NEAR PATEL STADIUM AJMER ,MBBS,OBC
4489,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4490,COLLEGE  KOTA Rangbari Road Kota  Rajasthan  324005,MBBS,Open
4494,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4496,MEDICAL COLLEGE  UDAIPUR Opposite Court Chourha  Udaipur  Rajasthan ,MBBS,OBC
4497,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,OBC
4499,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,Open
4500,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4502,INST. OF MEDICAL SC. HUBLI VIDYANAGAR HUBBALLI  Karnataka ,MBBS,Open
4506,MEDICAL COLLEGE  ALLAPPUZHA GOVERNMENT T.D.MEDICAL COLLEGE ,MBBS,OBC
4507,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4508,GANDHI MEDICAL COLL.  SHIMLA IGMC SHIMLA NEAR LAKKARBAZAR,MBBS,EWS
4510,Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL  NEW,MBBS,EWS
4511,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4512,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4515,Medical College Musheerabad Secunderabad MUSHEERABAD ,MBBS,OBC
4517,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4520,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4521,COLLEGE  KOLKATA 88  College Street  Kolkata-700073  West Bengal ,MBBS,EWS
4523,Medical College  ESIC  Kollam Parippally Kollam 691574  Kerala  691574,MBBS,Open
4524,Atal Bihari Vajpayee Medical College & Research Institute ,MBBS,Open
4525,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4526,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4527,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4529,GANDHI GOVT.MEDICAL COLL.  NAGPUR MEYO HOSPITAL CENTRAL,MBBS,Open
4530,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,SC
4533,COLLEGE  AMRITSAR CIRCULAR ROAD  AMRITSAR-143001 ,MBBS,Open
4534,B.D. SHARMA PGIMS  ROHTAK Pt. B.D. Sharma PGIMS  Rohtak  Haryana ,MBBS,Open
4535,MEDICAL COLLEGE  PATNA ASHOK RAJPATH  PATNA  Bihar  800004,MBBS,OBC
4537,MEDICAL COLLEGE TIRUNELVELI DEAN ,MBBS,Open
4538,LAL NEHRU MEDICAL COLL  ALLAHABAD Principal Office Moti Lal Nehru,MBBS,Open
4540,B.R. Ambedkar State Institute of Medical Sciences  Sector 56 Mohali  Punjab ,MBBS,Open
4543,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4544,B.D. SHARMA PGIMS  ROHTAK Pt. B.D. Sharma PGIMS  Rohtak  Haryana ,MBBS,Open
4546,Medical College  Visakhapatnam MAHARANI PETA,MBBS,Open
4547,B.R. Ambedkar State Institute of Medical Sciences  Sector 56 Mohali  Punjab ,MBBS,OBC
4548,Government Medical College  Pune Sassoon Hospital Compound  Near Pune,MBBS,OBC
4550,NATIONAL MED COLL KOLKATA 32  GORACHAND ROAD  PARK,MBBS,Open
4551,MEDICAL COLLEGE  PATNA ASHOK RAJPATH  PATNA  Bihar  800004,MBBS,EWS
4553,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4556,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4557,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4559,MEDICAL COLLEGE  AGRA HOSPITAL ROAD AGRA  Uttar Pradesh  282002,MBBS,Open
4567,J N M MEDICAL COLLEGE  RAIPUR In front of Central Jail  Jail Road Raipur C.G. ,MBBS,Open
4569,COLLEGE  BARODA Government Medical College Baroda  Anandpura ,MBBS,OBC
4573,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4575,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4577,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,SC
4578,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4581,Medical College Musheerabad Secunderabad MUSHEERABAD ,MBBS,OBC
4583,INST. OF MEDICAL SC. HUBLI VIDYANAGAR HUBBALLI  Karnataka ,MBBS,Open
4584,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,EWS
4588,B.D. SHARMA PGIMS  ROHTAK Pt. B.D. Sharma PGIMS  Rohtak  Haryana ,MBBS,Open
4589,MEDICAL COLLEGE  PATNA ASHOK RAJPATH  PATNA  Bihar  800004,MBBS,OBC
4592,MEDICAL COLLEGE  UDAIPUR Opposite Court Chourha  Udaipur  Rajasthan ,MBBS,OBC
4593,COLLEGE  KOLKATA 88  College Street  Kolkata-700073  West Bengal ,MBBS,EWS
4598,NATIONAL MED COLL KOLKATA 32  GORACHAND ROAD  PARK,MBBS,Open
4599,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4601,K.C. GAJAPATI M.C. BRAHMAPUR MKCG MEDICAL COLLEGE,MBBS,Open
4603,TILAK MUNICIPAL M C MUMBAI Dr. Babasaheb Ambedkar Road  Sion ,MBBS,OBC
4604,VELLORE MEDICAL COLLEGE  VELLORE Government Vellore Medical College,MBBS,Open
4605,INST. OF MED. SCI.  RANCHI Director  Rajendra Institute of Medical,MBBS,Open
4606,Gandhi Institute of Medical Sciences  Patna RAZA BAZAR  SHEIKHPURA ,MBBS,OBC
4608,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4609,AIIMS  Deogarh  AIIMS Deoghar Devipur  Jharkhand,MBBS,EWS
4612,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4614,Medical College  Visakhapatnam MAHARANI PETA,MBBS,Open
4615,MEDICAL COLLEGE  BURLA AYURVIHAR BURLA  SAMBALPUR  Odisha ,MBBS,Open
4616,Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
4617,MEDICAL COLLEGE COIMBATORE CIVIL AERODROME POST ,MBBS,OBC
4620,INST. OF MEDICAL SC. HUBLI VIDYANAGAR HUBBALLI  Karnataka ,MBBS,Open
4623,LAL NEHRU MEDICAL  AJMER NEAR PATEL STADIUM AJMER ,MBBS,OBC
4624,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,OBC
4626,Medical College  Visakhapatnam MAHARANI PETA,MBBS,Open
4627,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4628,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,OBC
4629,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4631,COLLEGE  AMRITSAR CIRCULAR ROAD  AMRITSAR-143001 ,MBBS,Open
4632,Medical College  Kanker  Chhattisgarh GOVERNMENT MEDICAL,MBBS,Open
4635,MEDICAL COLLEGE  BHOPAL Royal Market Sultania Road Bhopal  Madhya,MBBS,EWS
4637,COLLEGE  AMRITSAR CIRCULAR ROAD  AMRITSAR-143001 ,MBBS,Open
4638,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,EWS
4639,NATIONAL MEDICAL COLLEGE MUMBAI Dr. A.L. Nair Road  Mumbai,MBBS,OBC
4641,JIPMER KARAIKAL Dhanvantari Nagar Gorimedu Puducherry 605006  Puducherry ,MBBS,EWS
4643,Nehru Medical College  AMU ALIGARH ALIGARH MUSLIM UNIVERSITY ,MBBS,Open
4644,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4646,MEDICAL COLLEGE  NAGPUR Hanuman Nagar Nagpur  Maharashtra  440003,MBBS,OBC
4647,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4649,MEDICAL COLLEGE  GUWAHATI Narakasur Hill top   Bhangagarh ,MBBS,Open
4655,MEDICAL COLLEGE  UDAIPUR Opposite Court Chourha  Udaipur  Rajasthan ,MBBS,OBC
4657,JIPMER KARAIKAL Dhanvantari Nagar Gorimedu Puducherry 605006  Puducherry ,MBBS,EWS
4658,Medical College  Faridabad NH 3 NIT FARIDABAD  Haryana  121001,MBBS,OBC
4661,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4662,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,OBC
4663,Doon Medcial College  Dehradun Government Doon Medical College ,MBBS,Open
4664,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,EWS
4665,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4669,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,OBC
4671,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,EWS
4673,Medical College  Visakhapatnam MAHARANI PETA,MBBS,Open
4674,NATIONAL MED COLL KOLKATA 32  GORACHAND ROAD  PARK,MBBS,Open
4677,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,OBC
4680,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4681,COLLEGE  KOTA Rangbari Road Kota  Rajasthan  324005,MBBS,Open
4686,MEDICAL COLLEGE  ALLAPPUZHA GOVERNMENT T.D.MEDICAL COLLEGE ,MBBS,OBC
4687,Banglore ESICMC AND PGIMSR  Rajajinagar  Bengaluru ,MBBS,Open
4688,OF PG MED EDU & RESEARCH KOLKATA 244 AJC Bose Road  Kolkata  West,MBBS,OBC
4690,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4691,Medical College  Faridabad NH 3 NIT FARIDABAD  Haryana  121001,MBBS,EWS
4692,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,OBC
4693,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,EWS
4695,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,EWS
4697,GOVIND SINGH MED COLL FARIDKOT Sadiq Road  Faridkot.  Punjab  151203,MBBS,Open
4700,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4701,LAL NEHRU MEDICAL  AJMER NEAR PATEL STADIUM AJMER ,MBBS,OBC
4703,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4704,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4707,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
4708,MEDICAL COLLEGE  GORAKHPUR MAHARAJGANJ ROAD GORAKHPUR ,MBBS,Open
4709,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,SC
4711,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4712,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,ST
4713,MEDICAL COLLEGE  AGRA HOSPITAL ROAD AGRA  Uttar Pradesh  282002,MBBS,Open
4714,Government Medical College  Pune Sassoon Hospital Compound  Near Pune,MBBS,EWS
4717,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4718,INST. OF MEDICAL SC. HUBLI VIDYANAGAR HUBBALLI  Karnataka ,MBBS,Open
4719,KAR MEDICAL COLLEGE KOLKATA R G Kar Medical College,MBBS,Open
4720,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4731,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4734,LAL NEHRU MEDICAL COLL  ALLAHABAD Principal Office Moti Lal Nehru,MBBS,Open
4735,Medical College  Palakkad NH-544  EAST YAKKARA  KUNNATHURMEDU POST ,MBBS,Open
4737,LAL NEHRU MEDICAL COLL  ALLAHABAD Principal Office Moti Lal Nehru,MBBS,Open
4738,MEDICAL COLLEGE  GUWAHATI Narakasur Hill top   Bhangagarh ,MBBS,Open
4739,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4740,Pradesh University of Medical Sciences  Saifai  Etawah SAIFAI ETAWAH  Uttar,MBBS,Open
4741,Nehru Medical College  AMU ALIGARH ALIGARH MUSLIM UNIVERSITY ,MBBS,Open
4742,MEDICAL COLLEGE  GUNTUR Kannavarithoa Opp. NGOs Association,MBBS,Open
4743,Government Medical College  Pune Sassoon Hospital Compound  Near Pune,MBBS,EWS
4745,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4747,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4749,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4750,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,EWS
4752,MED.& RESEARCH INST. MYSORE Mysore Medical College and Research,MBBS,OBC
4753,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,OBC
4756,Banglore ESICMC AND PGIMSR  Rajajinagar  Bengaluru ,MBBS,Open
4758,MEDICAL COLLEGE  UDAIPUR Opposite Court Chourha  Udaipur  Rajasthan ,MBBS,OBC
4759,Doon Medcial College  Dehradun Government Doon Medical College ,MBBS,Open
4760,Medical College  Visakhapatnam MAHARANI PETA,MBBS,Open
4762,D.D.U MEDICAL COLLEGE  RAJKOT Civil Hospital Campus  Jamnagar Road Rajkot,MBBS,Open
4764,MEDICAL COLLEGE  JODHPUR RESIDENCY ROAD SHASTRI NAGAR,MBBS,EWS
4765,RAJA MEDICAL COLLEGE  GWALIOR VEER SAVARKAR ROAD  GWALIOR ,MBBS,Open
4768,MEDICAL COLLEGE  KANPUR G.S.V.M Medical College Kanpur Swaroop,MBBS,EWS
4769,MEDICAL COLLEGE  ALLAPPUZHA GOVERNMENT T.D.MEDICAL COLLEGE ,MBBS,OBC
4770,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4774,SHAH MEDICAL COLLEGE  JAMNAGAR PANDIT NEHRU MARG  JAMNAGAR,MBBS,Open
4775,Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
4777,AIIMS Jammu AIIMS Vijaypur Samba Jammu  Jammu And Kashmir  18410,MBBS,OBC
4782,MEDICAL COLLEGE  PATNA ASHOK RAJPATH  PATNA  Bihar  800004,MBBS,EWS
4783,COLLEGE  KOTA Rangbari Road Kota  Rajasthan  324005,MBBS,Open
4785,AIIMS Guahawti PO-CHANGSARI  DISTRICT-KAMRUP  Assam  781101,MBBS,EWS
4786,INST. OF MED. SCI.  RANCHI Director  Rajendra Institute of Medical,MBBS,Open
4788,LAL NEHRU MEDICAL COLL  ALLAHABAD Principal Office Moti Lal Nehru,MBBS,Open
4791,MEDICAL COLLEGE  UDAIPUR Opposite Court Chourha  Udaipur  Rajasthan ,MBBS,OBC
